msn,gtin,identifierExists,customLabel2,customLabel3,customLabel4,promotionId,isGoogleActive,isFacebookActive,isCriteoActive,availability
MSN2KM1G7W4N9V,,FALSE,activated,super low,SP>2500,NOV125,0,0,0,In Stock
MSN2KM1G7WEN9V,,FALSE,activated,super low,SP>2500,NOV125,0,0,0,In Stock
MSN2KM1G838Q9V,,FALSE,activated,new,Non_Essential,,1,1,1,Out Of Stock
MSN2KM1G83DQ9V,,FALSE,activated,new,Non_Essential,,0,0,0,In Stock
MSN2KM1GD03N9V,,FALSE,activated,Low,Medserve,,1,1,1,In Stock
MSN2KM1GD2VN9V,,FALSE,activated,high,Non_Essential,SEPT150,0,0,0,In Stock
MSN2KM1GE8ZQ9V,,TRUE,activated,Low,Non_Essential,,1,1,1,Out Of Stock
MSN2KM1GEQ2Q9V,,FALSE,activated,low,low visits,,0,0,0,Out Of Stock
MSN2KM1GEQXQ9V,,FALSE,activated,high,Non_Essential,,0,0,0,Out Of Stock
MSN2KM1GJGEQ9V,,FALSE,activated,low,Non_Essential,NOV125,1,1,1,In Stock
MSN2KM1GL33Q9V,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2KM1GLPJQ9V,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2KM1GM01Q9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM1GM06Q9V,,False,activated,Medium,Non_Essential,,0,0,0,In Stock
MSN2KM1GM0GQ9V,,FALSE,activated,super low,Non_Essential,,0,0,0,In Stock
MSN2KM1GM0VN9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM1GM72Q9V,,False,activated,Medium,Non_Essential,,0,0,0,In Stock
MSN2KM1GM73N9V,,False,activated,Medium,Non_Essential,,0,0,0,In Stock
MSN2KM1GM74Q9V,,False,activated,Medium,Non_Essential,,0,0,0,In Stock
MSN2KM1GM7EQ9V,,False,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM1GM80Q9V,,TRUE,activated,Low,Other Office,,1,1,1,Out Of Stock
MSN2KM1GM8EQ9V,,TRUE,activated,Low,Other Office,,1,1,1,Out Of Stock
MSN2KM1GM8PQ9V,,FALSE,activated,low,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2KM1GMDYQ9V,,TRUE,activated,Low,Non_Essential,,1,1,1,In Stock
MSN2KM1GML3N9V,,False,activated,high,Non_Essential,,0,0,0,In Stock
MSN2KM1GML4Q9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM1GMLDN9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM1GMLEQ9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM1GMLWN9V,,FALSE,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2KM1GMLXQ9V,,False,activated,Medium,Non_Essential,,0,0,0,In Stock
MSN2KM1GMN3N9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM1GMN6Q9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM1GMN8N9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM1GMNDN9V,,False,activated,Medium,Non_Essential,,0,0,0,In Stock
MSN2KM1GMNWN9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM1GMV4Q9V,,False,activated,Medium,Non_Essential,,0,0,0,In Stock
MSN2KM1GMVJQ9V,,False,activated,Medium,Non_Essential,,0,0,0,In Stock
MSN2KM1GMVPQ9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM1GMY2Q9V,,False,activated,Medium,Non_Essential,,0,0,0,In Stock
MSN2KM1GMY8N9V,,False,activated,Medium,Non_Essential,,0,0,0,In Stock
MSN2KM1GMYDN9V,,FALSE,activated,new,Non_Essential,,0,0,0,In Stock
MSN2KM1GMYWN9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM1GMYXQ9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM1GN11Q9V,8903424127198,FALSE,activated,new,Medserve,,0,0,0,In Stock
MSN2KM1GN1XQ9V,,FALSE,activated,new,Medserve,,0,0,0,In Stock
MSN2KM1GN63N9V,,FALSE,activated,super low,Essential,NOV125,1,1,1,Out Of Stock
MSN2KM1GNN1N9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM1GNN6N9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM1GNN7Q9V,,False,activated,High,Non_Essential,,0,0,0,In Stock
MSN2KM1GNNGN9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM1GNNLQ9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM1GNNNQ9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM1GNNVQ9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM1GNX2Q9V,,FALSE,activated,super low,Essential,,0,0,0,In Stock
MSN2KM1GNX4Q9V,,FALSE,activated,low,Essential,,0,0,0,In Stock
MSN2KM1GNXEQ9V,,FALSE,activated,super low,Essential,,1,1,1,Out Of Stock
MSN2KM1GNXRN9V,,FALSE,activated,super low,Essential,,1,1,1,Out Of Stock
MSN2KM1GNYQN9V,,False,activated,High,Non_Essential,,0,0,0,In Stock
MSN2KM1GO40N9V,,FALSE,activated,Low,Essential,,1,1,1,Out Of Stock
MSN2KM1GO4YN9V,,FALSE,activated,super low,Medserve,,1,1,1,Out Of Stock
MSN2KM1GP20Q9V,,FALSE,activated,new,extra addition,,0,0,0,In Stock
MSN2KM1GP2YQ9V,,TRUE,activated,High,Non_Essential,,1,1,1,In Stock
MSN2KM1GPVMQ9V,8902519317667,True,activated,low,,,0,0,0,In Stock
MSN2KM1GPVRQ9V,8902519317667,TRUE,activated,high,Essential,,0,0,0,Out Of Stock
MSN2KM1GRL2Q9V,,FALSE,activated,low,Non_Essential,,1,1,1,Out Of Stock
MSN2KM1GV48N9V,,TRUE,activated,Medium,Non_Essential,,1,1,1,Out Of Stock
MSN2KM1GVL0Q9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM1GVLGN9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM1GVLLQ9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM1GVLNQ9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM1GVLYQ9V,,FALSE,activated,high,Non_Essential,,0,0,0,In Stock
MSN2KM1GVNNQ9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM1GVNON9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM1GVNQN9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM1GVNYQ9V,,False,activated,High,Non_Essential,,0,0,0,In Stock
MSN2KM1GVNZN9V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2KM1GVR3Q9V,,FALSE,activated,low,SP>2500,NOV125,0,0,0,In Stock
MSN2KM1GVRDQ9V,,FALSE,activated,super low,Non_Essential,NOV125,0,0,0,In Stock
MSN2KM1GVRRQ9V,,FALSE,activated,low,SP>2500,NOV125,0,0,0,In Stock
MSN2KM1GVRWQ9V,,FALSE,activated,low,SP>2500,NOV125,0,0,0,In Stock
MSN2KM1GVVLQ9V,,False,activated,high,Essential,,0,0,0,In Stock
MSN2KM1GWPWN9V,,FALSE,activated,super low,low visits,NOV125,1,1,1,Out Of Stock
MSN2KM1GZ3NQ9V,,FALSE,activated,high,Non_Essential,,0,0,0,In Stock
MSN2QGPCMJS85D,,TRUE,activated,Low,Non_Essential,1,0,0,0,Out Of Stock
MSN2QGPCMJS9QV,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGPCMKDQ31,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QGPCMKDQ4P,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGPCMKZ9K9,,FALSE,activated,Low,Non_Essential,NOV125,1,1,1,In Stock
MSN2QGPCMKZABR,,FALSE,activated,super low,Non_Essential,NOV125,0,0,0,In Stock
MSN2QGPCMM5YKR,,TRUE,activated,Low,Non_Essential,1,1,0,1,Out Of Stock
MSN2QGPCMM5YLL,,TRUE,activated,Low,Non_Essential,1,1,0,1,Out Of Stock
MSN2QGPCMM5YMF,,False,activated,low,,,0,0,0,In Stock
MSN2QGPCMPQLT7,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGPCMPQQE7,,TRUE,activated,Medium,Non_Essential,,1,1,1,In Stock
MSN2QGPCMPQQFV,,TRUE,activated,Medium,Non_Essential,,1,1,1,In Stock
MSN2QGPCMPQR6J,,FALSE,activated,low,Non_Essential,,1,1,1,In Stock
MSN2QGPCMQC24J,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGPCMQC25D,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QGPCMQXMD9,,FALSE,activated,super low,Non_Essential,,0,0,0,In Stock
MSN2QGPCMVOXUP,,FALSE,activated,high,Non_Essential,,0,0,0,In Stock
MSN2QGPCMWAE61,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGPCMWAE7P,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGPCMWAE8J,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGPCMWVVBX,,TRUE,activated,super low,Non_Essential,,0,0,0,In Stock
MSN2QGPCMXH729,,TRUE,activated,New,Non_Essential,,1,0,1,In Stock
MSN2QGPCN1NEH7,,TRUE,activated,New,Non_Essential,NOV125,1,0,1,In Stock
MSN2QGPCN28Q97,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGPCN28QA1,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGPCN2U5TL,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QGPCN3FKNL,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QGPCN7LQJJ,,FALSE,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QGPCN872AP,,FALSE,activated,high,Non_Essential,,0,0,0,In Stock
MSN2QGPCN872BJ,,TRUE,activated,Low,Non_Essential,,1,1,1,Out Of Stock
MSN2QGPCN8SIO9,,FALSE,activated,low,Non_Essential,,1,1,1,Out Of Stock
MSN2QGPCN9ZGYX,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGPCN9ZGZR,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QGPCNDK121,,TRUE,activated,Medium,Non_Essential,,1,1,1,Out Of Stock
MSN2QGPCNDK12V,,False,activated,High,Non_Essential,,0,0,0,Out Of Stock
MSN2QGPCNDK2L1,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGPCNDK2LV,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QGPCNFXT23,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,In Stock
MSN2QGPCNJI9A1,,FALSE,activated,super low,Non_Essential,,1,1,1,In Stock
MSN2QGPCNJIEMJ,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGPCNJIEO7,,TRUE,activated,medium,Non_Essential,,1,0,1,In Stock
MSN2QGPCNK3V0D,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGPCNLW16R,,TRUE,activated,Medium,Non_Essential,,1,1,1,In Stock
MSN2QGPCNPGLAP,,FALSE,activated,super low,Non_Essential,,1,1,1,In Stock
MSN2QGPCNPGM1D,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGPCNPGM27,,FALSE,activated,super low,Non_Essential,,1,1,1,In Stock
MSN2QGPCNQ271V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGPCNVEXBD,,FALSE,activated,new,Non_Essential,,1,1,1,In Stock
MSN2QGPCNW0J47,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGPCNW0J5V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGPCO1D8NV,,TRUE,activated,High,Non_Essential,NOV125,1,1,1,In Stock
MSN2QGPCO1DERV,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QGPCO1YS3P,,TRUE,activated,new,Non_Essential,NOV125,1,1,1,In Stock
MSN2QGPCO2K649,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGPCO2K9ZF,,FALSE,activated,new,Non_Essential,NOV125,1,1,1,In Stock
MSN2QGPCO2KA09,,TRUE,TRUE,medium,Medium,NOV125,1,1,1,In Stock
MSN2QGPCO2KASL,,FALSE,activated,super low,SP>2500,NOV125,0,0,0,In Stock
MSN2QGPCO2KATF,,FALSE,activated,super low,SP>2500,NOV125,0,0,0,In Stock
MSN2QGPCO35LQL,7341108729879,TRUE,activated,super low,SP>2500,NOV125,0,0,0,In Stock
MSN2QGQMKD7DWJ,,FALSE,activated,super low,Non_Essential,NOV125,0,0,0,In Stock
MSN2QGQMKDSRWJ,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGQMKDSRY7,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGQMKEE8BR,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGQMKEE92F,,TRUE,activated,Low,Non_Essential,,1,1,1,Out Of Stock
MSN2QGQMKFL0E9,,TRUE,activated,Low,Non_Essential,1,1,0,1,Out Of Stock
MSN2QGQMKJ5S7P,,FALSE,activated,high,Non_Essential,,0,0,0,Out Of Stock
MSN2QGQMKJR3Y1,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGQMKJR3ZP,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGQMKJR40J,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGQMKKXXML,,FALSE,activated,low,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2QGQMKP3YWP,,TRUE,activated,Low,SP>2500,NOV125,1,1,1,In Stock
MSN2QGQMKP452D,,TRUE,activated,Low,Non_Essential,1,0,0,0,In Stock
MSN2QGQMKPPG0D,,TRUE,activated,Low,Non_Essential,1,0,0,0,Out Of Stock
MSN2QGQMKPPG17,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QGQMKPPG21,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QGQMKV2BOV,,FALSE,activated,new,Non_Essential,NOV125,1,1,1,In Stock
MSN2QGQMKV2GBJ,,TRUE,activated,New,Non_Essential,NOV125,1,0,1,Out Of Stock
MSN2QGQMKVNS1V,,FALSE,activated,ea,extra addition,,1,1,1,Out Of Stock
MSN2QGQMKW97OR,,FALSE,activated,low,Non_Essential,,1,1,1,Out Of Stock
MSN2QGQMKW98FF,,FALSE,activated,low,Non_Essential,,1,1,1,Out Of Stock
MSN2QGQMKW98G9,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGQML10SD1,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGQML1M447,,FALSE,activated,medium,Non_Essential,,0,0,0,In Stock
MSN2QGQML1M45V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGQML2T37R,,FALSE,activated,new,Non_Essential,,0,0,0,In Stock
MSN2QGQML9CUUR,,TRUE,activated,Old,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGQMLCXB1V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGQMLCXBU7,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGQMLCXGG1,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGQMLIVN51,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGQMLJH8X1,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGQMLJH8XV,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGQMLOU4KP,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGQMLPFKZD,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGQMLQ0TNF,,TRUE,activated,High,Pneum,,1,1,1,In Stock
MSN2QGQMLVDX0V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGQMLVZCL9,,FALSE,activated,new,Non_Essential,NOV125,0,0,0,In Stock
MSN2QGQMLVZCM3,,FALSE,activated,new,Non_Essential,NOV125,0,0,0,In Stock
MSN2QGRWI6MCMD,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGRWI6MISV,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGRWI77TQ1,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QGRWI77TQV,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QGRWI77TSJ,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGRWI7TA3L,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGRWI7TA63,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGRWI7TAVX,,TRUE,activated,Low,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2QGRWICKPFD,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGRWICKU2V,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGRWID65SD,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGRWID65U1,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGRWIED5NF,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGRWIEYEAX,,FALSE,activated,super low,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2QGRWIIJ0PD,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGRWIIJ0Q7,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGRWIIJ6V1,,TRUE,activated,Low,SP>2500,1,0,0,0,In Stock
MSN2QGRWIJ4HTV,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGRWIJ4HUP,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QGRWIJ4HVJ,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGRWIKBD29,4050118305845,TRUE,activated,low,Label Cleaning,NOV125,1,1,1,In Stock
MSN2QGRWIKBD33,,TRUE,activated,Low,Non_Essential,1,1,0,1,Out Of Stock
MSN2QGRWIOHI51,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGRWIP2TX1,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGRWIPOA8X,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGRWIUFOT7,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGRWIUFPLJ,,FALSE,activated,super low,SP>2500,NOV125,1,1,1,In Stock
MSN2QGRWIUFU6J,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGRWIV15XP,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGRWIV15YJ,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGRWIVMLLF,,TRUE,activated,super low,Non_Essential,NOV125,0,0,1,Out Of Stock
MSN2QGRWIWTKNL,,TRUE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGRWJ0E0VJ,,FALSE,activated,low,SP>2500,NOV125,1,1,1,In Stock
MSN2QGRWJ0E1M7,,FALSE,activated,super low,Non_Essential,,1,1,1,In Stock
MSN2QGRWJ0E68V,,TRUE,activated,New,Non_Essential,NOV125,1,0,1,Out Of Stock
MSN2QGRWJ1L0O3,,FALSE,activated,low,Non_Essential,,1,1,1,Out Of Stock
MSN2QGRWJ1L0OX,,TRUE,activated,Low,Non_Essential,,1,1,1,Out Of Stock
MSN2QGRWJ1L0PR,,TRUE,activated,Low,Non_Essential,,1,1,1,Out Of Stock
MSN2QGRWJ1L29L,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QGRWJ2RWNF,,TRUE,activated,Old,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGRWJ84NQX,,TRUE,activated,High,Non_Essential,1,1,1,1,In Stock
MSN2QGRWJ84Q1F,88381615846,TRUE,activated,High,Non_Essential,1,1,1,1,In Stock
MSN2QGRWJCAUDJ,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGRWJCWARD,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGRWJDHK63,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGRWJI96F1,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGRWJJFVG3,,FALSE,activated,new,Pneum,NOV125,0,0,0,In Stock
MSN2QGRWJO7IGJ,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QGRWJOSU61,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGRWJOSYUD,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGRWJPE9SX,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGRWJPEEER,,FALSE,activated,super low,SP>2500,NOV125,0,0,0,In Stock
MSN2QGRWJPEEFL,,FALSE,activated,new,Non_Essential,NOV125,0,0,0,In Stock
MSN2QGRWJQL51L,,TRUE,activated,Low,Non_Essential,NOV125,1,1,1,Out Of Stock
MSN2QGRWJQL82R,,TRUE,activated,low,Pneum,,1,1,1,In Stock
MSN2QGT6G01HIP,,TRUE,activated,High,fb catalogue sale,NOV125,1,1,1,In Stock
MSN2QGT6G0MVKD,,TRUE,activated,Low,Non_Essential,1,0,0,0,Out Of Stock
MSN2QGT6G0MVL7,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGT6G0MVM1,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGT6G0MWDJ,,TRUE,activated,Medium,Non_Essential,,1,1,1,In Stock
MSN2QGT6G188WR,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QGT6G18EA3,,FALSE,activated,low,Non_Essential,,1,1,1,In Stock
MSN2QGT6G5ZRAJ,,FALSE,activated,super low,SP>2500,NOV125,1,1,1,In Stock
MSN2QGT6G5ZVX7,,FALSE,activated,new,Non_Essential,,1,1,1,Out Of Stock
MSN2QGT6G6L7LV,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGT6G6L7MP,,FALSE,activated,low,Non_Essential,,0,0,0,Out Of Stock
MSN2QGT6G6L7NJ,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGT6G76N7X,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGT6G76N8R,,FALSE,activated,super low,Non_Essential,,1,1,1,In Stock
MSN2QGT6G76N9L,,FALSE,activated,super low,SP>2500,NOV125,1,1,1,In Stock
MSN2QGT6G7S7G3,,FALSE,activated,high,Non_Essential,,0,0,0,In Stock
MSN2QGT6GBY3B7,4715898200321,TRUE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGT6GCJHC1,,TRUE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGT6GCJJND,,TRUE,activated,Low,Non_Essential,1,0,0,0,Out Of Stock
MSN2QGT6GCJJP1,,TRUE,activated,Low,Non_Essential,1,0,0,0,Out Of Stock
MSN2QGT6GCJJPV,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGT6GD4Z9F,,FALSE,activated,low,Non_Essential,,1,1,1,Out Of Stock
MSN2QGT6GDQEVR,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QGT6GDQEWL,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QGT6GDQEXF,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QGT6GHWFBV,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGT6GIHVPP,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGT6GIHVQJ,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGT6GIHVRD,,FALSE,activated,high,Non_Essential,,0,0,0,In Stock
MSN2QGT6GNUQLV,,False,activated,super low,Non_Essential,,1,1,1,In Stock
MSN2QGT6GNUQNJ,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGT6GNUW01,,FALSE,activated,new,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGT6GOG7S1,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGT6GOG7SV,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGT6GPN283,,TRUE,activated,New,SP>2500,NOV125,1,0,1,Out Of Stock
MSN2QGT6GV02HL,,TRUE,activated,Low,Non_Essential,,1,1,1,Out Of Stock
MSN2QGT6GV0433,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QGT6GVLE9L,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QGT6GW6YGX,,TRUE,activated,Old,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGT6GW6YHR,,FALSE,activated,super low,Non_Essential,NOV125,0,0,0,In Stock
MSN2QGT6GW6YIL,,FALSE,activated,super low,Non_Essential,NOV125,0,0,0,In Stock
MSN2QGT6GW6YJF,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,In Stock
MSN2QGT6H6B7WJ,,TRUE,activated,low,Non_Essential,,1,1,1,Out Of Stock
MSN2QGT6H6WLZL,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGT6H6WM0F,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGT6HBO221,,FALSE,activated,high,Non_Essential,NOV125,0,0,0,Out Of Stock
MSN2QGT6HBO2UD,,FALSE,activated,super low,Non_Essential,,1,1,1,In Stock
MSN2QGT6HCUXAF,,TRUE,activated,high,Non_Essential,NOV125,1,1,1,In Stock
MSN2QGT6HCV47L,,TRUE,activated,high,Non_Essential,1,1,1,1,In Stock
MSN2QGT6HI7W17,,TRUE,activated,Low,Non_Essential,,1,1,1,Out Of Stock
MSN2QGT6HI80N1,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGT6HITBLL,,FALSE,activated,low,Non_Essential,,1,1,1,In Stock
MSN2QGT6HITG89,,FALSE,activated,super low,SP>2500,NOV125,0,0,0,In Stock
MSN2QGT6HITG93,,FALSE,activated,super low,SP>2500,NOV125,0,0,0,In Stock
MSN2QGT6HITGAR,,FALSE,activated,new,Non_Essential,NOV125,0,0,0,In Stock
MSN2QGT6HK09YR,,TRUE,activated,High,Non_Essential,1,1,1,1,In Stock
MSN2QGUGDTGH1P,,FALSE,activated,low,Non_Essential,,0,0,0,In Stock
MSN2QGUGDTGMGP,,TRUE,activated,Low,Non_Essential,1,1,0,1,In Stock
MSN2QGUGDU1XEP,,TRUE,activated,Low,Non_Essential,1,0,0,0,Out Of Stock
MSN2QGUGDU1XFJ,,FALSE,activated,low,Non_Essential,NOV125,0,0,0,Out Of Stock
